,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,3O,CMB,UP_DOWN
65,9100.304185097757,-9.768143693604102,169.90718490003084,134.40234989562046,9088.23,9079.26,9085.72,9088.49,0,0,0
66,9098.299976993208,-12.700263571753359,174.93182565502974,127.68223240083944,9079.26,9085.72,9088.49,9096.61,0,0,1
67,9097.101883946236,-9.990730926146675,168.25523437227795,121.29812078079746,9085.72,9088.49,9096.61,9083.99,0,0,1
68,9096.281704522784,-8.80997048533022,159.84247265366406,122.27321474175847,9088.49,9096.61,9083.99,9058.26,0,0,1
69,9096.312970758709,-5.32118631185093,151.85034902098084,117.41955400467076,9096.61,9083.99,9058.26,9072.41,0,0,0
70,9095.139354495974,-10.04001804264552,144.2578315699318,117.69857630443686,9083.99,9058.26,9072.41,9072.0,0,0,0
71,9091.627035020167,-18.73270995140673,180.33493999143607,111.81364748921501,9058.26,9072.41,9072.0,9087.83,0,0,1
72,9089.796841208723,-12.443002993713794,171.31819299186427,106.22296511475426,9072.41,9072.0,9087.83,9085.02,0,0,0
73,9088.10190395075,-12.584241648546127,162.75228334227106,100.91181685901654,9072.0,9087.83,9085.02,9085.74,0,0,1
74,9088.076008336393,-5.657387613540676,154.6146691751575,113.046226016066,9087.83,9085.02,9085.74,9091.59,0,0,0
75,9087.784959923403,-6.729656746109426,146.88393571639963,110.20391471526219,9085.02,9085.74,9091.59,9078.68,0,0,1
76,9087.59020183546,-6.403479016412296,139.53973893057966,104.69371897949908,9085.74,9091.59,9078.68,9073.54,0,0,1
77,9087.971134993988,-3.6931681824394347,138.48275198405074,99.45903303052413,9091.59,9078.68,9073.54,9075.99,0,0,0
78,9087.086264994561,-9.073400086004957,132.72861438484827,94.48608137899792,9078.68,9073.54,9075.99,9071.85,0,0,0
79,9085.796144518888,-11.153562238711372,129.23218366560528,89.76177731004803,9073.54,9075.99,9071.85,9062.58,0,0,1
80,9084.86222599328,-9.892163700418882,122.77057448232502,85.27368844454563,9075.99,9071.85,9062.58,9057.69,0,0,0
81,9083.622966374873,-11.675047351952564,120.48204575820913,81.01000402231834,9071.85,9062.58,9057.69,9069.12,0,0,0
82,9081.61887433917,-15.610586160332105,126.22794347029911,76.95950382120242,9062.58,9057.69,9069.12,9079.11,0,0,0
83,9079.339933925916,-17.64809707885004,119.91654629678415,76.70152863014245,9057.69,9069.12,9079.11,9069.08,0,0,1
84,9078.366606885353,-11.0510668307018,125.31071898194436,72.86645219863533,9069.12,9079.11,9069.08,9066.01,0,0,1
85,9078.437406229605,-5.603082901550707,119.04518303284715,78.19312958870472,9079.11,9069.08,9066.01,9073.6,0,0,0
86,9077.546224683929,-10.25605123620495,113.0929238812048,74.4934731092686,9069.08,9066.01,9073.6,9169.75,0,1,0
87,9076.447536618793,-11.65902106247492,124.43827768714456,70.76879945380517,9066.01,9073.6,9169.75,9139.82,0,0,1
88,9076.176342655099,-7.293883679275612,118.21636380278733,69.97035948111652,9073.6,9169.75,9139.82,9129.31,0,1,1
89,9085.08811954509,29.472254188238402,112.30554561264796,181.77184150705995,9169.75,9139.82,9129.31,9130.07,1,0,0
90,9090.300679588414,16.402452460373222,106.69026833201556,172.68324943170694,9139.82,9129.31,9130.07,9117.13,0,0,0
91,9094.015852960945,12.215318736091296,115.35575491541479,164.0490869601216,9129.31,9130.07,9117.13,9129.58,0,0,1
92,9097.44958125038,12.455021593747787,109.58796716964406,157.53663261211602,9130.07,9117.13,9129.58,9135.46,0,0,0
93,9099.32390684558,7.20839279097255,110.10856881116186,149.65980098151022,9117.13,9129.58,9135.46,9134.24,0,0,1
94,9102.205439526953,11.395082557357128,108.65314037060304,142.1768109324347,9129.58,9135.46,9134.24,9126.61,0,0,1
95,9105.372540524386,13.338966433906505,103.22048335207289,144.0779703858132,9135.46,9134.24,9126.61,9118.01,0,0,0
96,9108.121822379206,12.798492582256024,98.05945918446925,142.11407186652232,9134.24,9126.61,9118.01,9129.8,0,0,0
97,9109.882601200234,9.365162611915771,98.416486225246,135.0083682731962,9126.61,9118.01,9129.8,9124.51,0,0,0
98,9110.656639181163,5.553324286950296,99.61566191398451,128.25794985953638,9118.01,9129.8,9124.51,9076.71,0,0,1
99,9112.479816402005,10.076271542711881,96.13487881828529,121.84505236655956,9129.8,9124.51,9076.71,9059.0,0,0,0
100,9113.625548173242,7.641639067872178,91.32813487737103,117.04279974823245,9124.51,9076.71,9059.0,9061.99,0,0,0
101,9110.109781680552,-11.067322642742848,136.22172813350159,111.19065976082084,9076.71,9059.0,9061.99,9068.57,0,0,0
102,9105.242183425262,-16.71297086873321,146.5906417268268,105.6311267727798,9059.0,9061.99,9068.57,9019.57,0,0,1
103,9101.122927860952,-15.410918753861317,147.62110964048603,100.3495704341408,9061.99,9068.57,9019.57,9031.37,0,0,1
104,9098.022649017052,-12.503507899546412,140.24005415846173,99.34209191243399,9068.57,9019.57,9031.37,9034.48,0,0,0
105,9090.550968158284,-26.932343042899493,203.22805145053866,94.37498731681228,9019.57,9031.37,9034.48,9042.49,0,0,1
106,9084.914685476542,-21.839153657854578,193.06664887801173,89.65623795097167,9031.37,9034.48,9042.49,9012.0,0,0,1
107,9080.111382097824,-20.497775181821847,183.41331643411115,85.53342605342367,9034.48,9042.49,9012.0,9035.19,0,0,1
108,9076.528393326604,-17.0054156647312,193.85265061240617,81.25675475075248,9042.49,9012.0,9035.19,9028.0,0,0,0
109,9070.382832057403,-25.640697692871385,184.16001808178586,77.19391701321486,9012.0,9035.19,9028.0,9031.87,0,1,1
110,9067.031133766222,-15.979566654108531,188.70201717769658,73.33422116255412,9035.19,9028.0,9031.87,9029.87,0,1,0
111,9063.313882931345,-18.03651130275598,179.26691631881175,102.46751010442568,9028.0,9031.87,9029.87,9041.7,0,0,1
112,9060.319227414075,-16.421669511176493,173.2535705028719,97.3441345992044,9031.87,9029.87,9041.7,9029.23,0,0,0
113,9057.419300993686,-17.039092131711246,164.5908919777283,92.47692786924418,9029.87,9041.7,9029.23,9012.05,0,0,1
114,9055.922224708573,-11.892486242395766,156.36134737884188,87.85308147578198,9041.7,9029.23,9012.05,9031.39,0,0,0
115,9053.380108069661,-15.991427342883007,148.5432800098998,92.21042740199287,9029.23,9012.05,9031.39,9072.56,0,0,0
116,9049.443907301122,-21.30101692734919,159.2961160094051,87.59990603189323,9012.05,9031.39,9072.56,9069.41,0,1,1
117,9047.724487558158,-12.849282285742111,268.3013102089342,83.21991073029857,9031.39,9072.56,9069.41,9064.6,0,0,1
118,9050.089774457381,2.390364285385502,254.88624469848747,131.51891519378276,9072.56,9069.41,9064.6,9088.14,1,0,0
119,9051.92979593763,1.288715301617148,242.1419324635631,124.94296943409363,9069.41,9064.6,9088.14,9090.7,0,0,0
120,9053.136482038808,-0.43319154810731947,232.61483584038487,118.69582096238895,9064.6,9088.14,9090.7,9087.91,0,0,1
121,9056.470150416064,7.654115173919783,220.98409404836562,115.81102991427059,9088.14,9090.7,9087.91,9089.7,0,1,1
122,9059.730136090724,8.497584149016925,209.93488934594734,139.6104784185572,9090.7,9087.91,9089.7,9111.18,1,0,0
123,9062.413932653511,7.37249933969977,209.97814487865085,132.62995449762934,9087.91,9089.7,9111.18,9224.98,0,0,1
124,9065.01260573413,8.016667942088333,199.47923763471832,126.01845677274831,9089.7,9111.18,9224.98,9200.08,0,0,1
125,9069.409500426118,15.444453369110073,189.5052757529824,135.29753393411082,9111.18,9224.98,9200.08,9192.02,0,1,1
126,9084.225738480773,41.69925310897127,180.0300119653333,249.2826572374053,9224.98,9200.08,9192.02,9203.18,0,0,0
127,9095.25947767308,32.24190885912524,171.02851136706664,243.4885243755351,9200.08,9192.02,9203.18,9192.58,0,0,0
128,9104.47476551374,29.301436668565955,162.47708579871332,231.31409815675835,9192.02,9203.18,9192.58,9222.96,0,0,1
129,9113.87526403624,31.52071974584065,155.11323150877604,219.74839324892042,9203.18,9192.58,9222.96,9270.44,0,0,0
130,9121.370953175645,27.51856751699387,154.97756993333803,208.7609735864744,9192.58,9222.96,9270.44,9250.42,0,0,1
131,9131.04610049225,33.61309638911207,147.22869143667114,217.82292490715068,9222.96,9270.44,9250.42,9257.72,0,0,1
132,9144.32170996918,41.68038108952891,139.86725686483757,251.97177866179402,9270.44,9250.42,9257.72,9305.02,0,0,0
133,9154.426309019733,34.42984012569853,132.8738940215957,242.37318972870432,9250.42,9257.72,9305.02,9315.93,0,0,1
134,9164.263803398806,35.692988031579056,133.28019932051518,230.2545302422691,9257.72,9305.02,9315.93,9310.25,0,0,1
135,9177.669155456062,43.16106174404333,126.61618935448942,279.6918037301564,9305.02,9315.93,9310.25,9294.34,0,0,1
136,9190.836854936437,44.71975350878882,120.28537988676496,294.70721354364855,9315.93,9310.25,9294.34,9289.65,0,0,0
137,9202.20953541868,42.57704121284526,114.2711108924267,279.9718528664661,9310.25,9294.34,9289.65,9274.39,0,0,0
